Date,Temperature,Rainfall,Humidity,Location
2020-07-12,24.9,25.54,89.49,Mangalore
2020-07-13,24.94,22.27,90.17,Mangalore
2020-07-14,25.79,28.43,90.31,Mangalore
2020-07-15,25.41,53.69,90.08,Mangalore
2020-07-16,25.93,51.48,89.72,Mangalore
2020-07-17,25.9,83.06,89.64,Mangalore
2020-07-18,25.79,33.63,90.71,Mangalore
2020-07-19,25.35,46.7,90.62,Mangalore
2020-07-20,25.37,20.45,91.22,Mangalore
2020-07-21,25.91,10.57,86.32,Mangalore
2020-07-22,26.37,6.52,87.59,Mangalore
2020-07-23,26.14,33.45,90.44,Mangalore
2020-07-24,25.8,18.42,89.14,Mangalore
2020-07-25,25.39,23.55,90.23,Mangalore
2020-07-26,25.26,9.78,88.71,Mangalore
2020-07-27,25.62,15.43,87.96,Mangalore
2020-07-28,25.81,30.26,89.64,Mangalore
2020-07-29,25.52,33.22,91.83,Mangalore
2020-07-30,25.6,35.63,92.01,Mangalore
2020-07-31,25.61,36.59,91.57,Mangalore
2020-08-01,25.35,42.41,90.85,Mangalore
2020-08-02,25.57,111.63,92.46,Mangalore
2020-08-03,25.8,55.92,91.64,Mangalore
2020-08-04,25.56,73.23,91.7,Mangalore
2020-08-05,25.67,81.78,91.31,Mangalore
2020-08-06,26.46,60.41,91.89,Mangalore
2020-08-07,26.16,93.67,92.61,Mangalore
2020-08-08,25.3,55.47,90.6,Mangalore
2020-08-09,25.41,121.96,93.19,Mangalore
2020-08-10,25.49,76.51,94.38,Mangalore
2020-08-11,25.5,25.15,91.93,Mangalore
2020-08-12,25.5,20.1,91.96,Mangalore
2020-08-13,25.6,10.82,91.17,Mangalore
2020-08-14,25.64,12.38,89.74,Mangalore
2020-08-15,25.88,13.63,89.27,Mangalore
2020-08-16,25.9,36.37,89.93,Mangalore
2020-08-17,25.98,38.4,89.73,Mangalore
2020-08-18,25.96,31.67,90.33,Mangalore
2020-08-19,25.79,10.96,90.14,Mangalore
2020-08-20,26.01,14.2,89.68,Mangalore
2020-08-21,26.09,21.9,90.29,Mangalore
2020-08-22,26.2,18.34,90.11,Mangalore
2020-08-23,26.18,9.2,89.28,Mangalore
2020-08-24,26.2,3.25,87.51,Mangalore
2020-08-25,26.22,1.13,85.37,Mangalore
2020-08-26,25.93,0.76,85.03,Mangalore
2020-08-27,25.92,2.67,84.73,Mangalore
2020-08-28,25.68,4.78,85.88,Mangalore
2020-08-29,26.05,10.71,87.57,Mangalore
2020-08-30,26.18,9.18,89.06,Mangalore
2020-08-31,26.07,15.92,88.75,Mangalore
2020-09-01,25.85,30.1,92.33,Mangalore
2020-09-02,26.02,25.82,91.63,Mangalore
2020-09-03,25.57,47.49,89.27,Mangalore
2020-09-04,26.13,6.5,87.85,Mangalore
2020-09-05,26.18,27.04,91.13,Mangalore
2020-09-06,26.41,14.73,88.88,Mangalore
2020-09-07,25.99,18.84,89.38,Mangalore
2020-09-08,26.46,14.39,89.01,Mangalore
2020-09-09,26.15,31.79,89.97,Mangalore
2020-09-10,25.8,88.53,91.36,Mangalore
2020-09-11,25.66,91.61,89.09,Mangalore
2020-09-12,24.98,27.92,88.86,Mangalore
2020-09-13,24.69,37.87,88.94,Mangalore
2020-09-14,25.09,13.72,88.15,Mangalore
2020-09-15,25.39,49.1,89.88,Mangalore
2020-09-16,26.04,33.38,88.75,Mangalore
2020-09-17,25.95,35.69,90.07,Mangalore
2020-09-18,25.58,36.35,89.87,Mangalore
2020-09-19,25.37,83.76,91.8,Mangalore
2020-09-20,25.25,84.42,91.14,Mangalore
2020-09-21,24.61,35.46,86.86,Mangalore
2020-09-22,25.27,6.49,85.75,Mangalore
2020-09-23,25.46,3.89,88.61,Mangalore
2020-09-24,25.26,8.29,88.18,Mangalore
2020-09-25,25.37,5.37,89.24,Mangalore
2020-09-26,24.83,7.81,90.69,Mangalore
2020-09-27,25.46,0.62,84.24,Mangalore
2020-09-28,25.47,3.98,85.65,Mangalore
2020-09-29,25.69,7.17,87.85,Mangalore
2020-09-30,25.29,2.57,87.86,Mangalore
2020-10-01,25.25,1.68,86.25,Mangalore
2020-10-02,25.42,3.76,84.13,Mangalore
2020-10-03,25.07,5.42,88.98,Mangalore
2020-10-04,25.1,1.56,87.7,Mangalore
2020-10-05,25.24,1.05,86.03,Mangalore
2020-10-06,25.83,3.26,86.61,Mangalore
2020-10-07,26.41,4.26,88.08,Mangalore
2020-10-08,26.63,5.39,88.15,Mangalore
2020-10-09,26.27,27.58,88.51,Mangalore
2020-10-10,25.79,27.62,87.67,Mangalore
2020-10-11,25.44,9.78,86.45,Mangalore
2020-10-12,25.37,49.8,91.36,Mangalore
2020-10-13,25.08,99.18,88.78,Mangalore
2020-10-14,25.52,54.43,89.5,Mangalore
2020-10-15,25.68,59.63,87.86,Mangalore
2020-10-16,25.64,10.87,86.2,Mangalore
2020-10-17,25.51,7.4,85.79,Mangalore
2020-10-18,25.59,3.49,84.03,Mangalore
2020-10-19,25.47,7.32,85.47,Mangalore
2020-10-20,25.51,6.69,88.7,Mangalore
2020-10-21,25.44,42.66,90.12,Mangalore
2020-10-22,25.21,27.5,88.8,Mangalore
2020-10-23,25.47,5.64,89.83,Mangalore
2020-10-24,25.56,5.98,89.03,Mangalore
2020-10-25,25.11,2.97,84.01,Mangalore
2020-10-26,25.92,0.35,82.48,Mangalore
2020-10-27,26.52,0.53,83.64,Mangalore
2020-10-28,26.58,0.9,81.03,Mangalore
2020-10-29,26.01,0.44,78.64,Mangalore
2020-10-30,26.42,0.34,78.85,Mangalore
2020-10-31,26.47,1.42,79.24,Mangalore
2020-11-01,26.37,1.54,81.91,Mangalore
2020-11-02,26.67,1.41,81.38,Mangalore
2020-11-03,26.46,0.67,84.42,Mangalore
2020-11-04,26.42,1.17,86.17,Mangalore
2020-11-05,25.65,8.24,85.07,Mangalore
2020-11-06,27.04,5.52,81.14,Mangalore
2020-11-07,27.1,1.11,81.41,Mangalore
2020-11-08,27.27,0.07,82.8,Mangalore
2020-11-09,26.78,0.02,80.04,Mangalore
2020-11-10,25.33,0.0,73.01,Mangalore
2020-11-11,24.68,0.0,70.91,Mangalore
2020-11-12,26.62,0.33,81.67,Mangalore
2020-11-13,27.08,2.62,83.24,Mangalore
2020-11-14,26.78,2.57,82.71,Mangalore
2020-11-15,27.41,1.63,80.04,Mangalore
2020-11-16,27.17,3.39,82.71,Mangalore
2020-11-17,26.5,2.74,84.16,Mangalore
2020-11-18,26.86,1.27,79.18,Mangalore
2020-11-19,26.28,0.81,84.26,Mangalore
2020-11-20,26.93,1.81,78.8,Mangalore
2020-11-21,26.09,0.47,73.49,Mangalore
2020-11-22,25.24,0.0,67.39,Mangalore
2020-11-23,25.13,0.0,64.79,Mangalore
2020-11-24,25.91,0.01,75.08,Mangalore
2020-11-25,26.69,0.0,76.52,Mangalore
2020-11-26,26.27,0.13,78.59,Mangalore
2020-11-27,25.55,0.2,77.01,Mangalore
2020-11-28,25.72,0.49,79.16,Mangalore
2020-11-29,26.85,0.09,75.49,Mangalore
2020-11-30,26.89,0.05,75.8,Mangalore
2020-12-01,26.08,0.02,73.81,Mangalore
2020-12-02,25.0,0.0,72.86,Mangalore
2020-12-03,26.02,0.02,75.55,Mangalore
2020-12-04,26.85,0.44,79.28,Mangalore
2020-12-05,26.92,0.03,77.63,Mangalore
2020-12-06,27.28,0.2,76.47,Mangalore
2020-12-07,27.16,2.13,79.37,Mangalore
2020-12-08,26.88,13.96,81.02,Mangalore
2020-12-09,26.61,9.57,81.7,Mangalore
2020-12-10,26.17,1.35,79.88,Mangalore
2020-12-11,25.5,4.25,82.36,Mangalore
2020-12-12,25.74,1.6,76.42,Mangalore
2020-12-13,25.73,0.04,79.15,Mangalore
2020-12-14,25.86,0.03,77.99,Mangalore
2020-12-15,25.84,0.0,71.41,Mangalore
2020-12-16,25.92,0.0,72.16,Mangalore
2020-12-17,26.53,0.05,74.18,Mangalore
2020-12-18,26.45,0.04,71.91,Mangalore
2020-12-19,25.94,0.0,73.28,Mangalore
2020-12-20,25.51,0.0,71.12,Mangalore
2020-12-21,24.37,0.0,67.4,Mangalore
2020-12-22,25.16,0.01,66.84,Mangalore
2020-12-23,26.23,0.72,70.56,Mangalore
2020-12-24,26.46,0.27,77.71,Mangalore
2020-12-25,26.72,0.23,77.35,Mangalore
2020-12-26,26.54,0.1,72.73,Mangalore
2020-12-27,25.57,0.0,68.06,Mangalore
2020-12-28,25.21,0.0,68.6,Mangalore
2020-12-29,25.76,0.0,64.71,Mangalore
2020-12-30,26.77,0.18,73.02,Mangalore
2020-12-31,27.55,0.27,73.32,Mangalore
2021-01-01,25.75,0.06,68.35,Mangalore
2021-01-02,25.7,0.0,64.86,Mangalore
2021-01-03,27.06,0.14,69.96,Mangalore
2021-01-04,26.88,0.75,74.36,Mangalore
2021-01-05,25.67,1.09,79.44,Mangalore
2021-01-06,26.02,17.95,82.1,Mangalore
2021-01-07,25.72,26.93,86.64,Mangalore
2021-01-08,25.25,7.26,87.86,Mangalore
2021-01-09,25.75,3.76,82.82,Mangalore
2021-01-10,26.11,22.24,84.4,Mangalore
2021-01-11,26.88,0.47,76.54,Mangalore
2021-01-12,26.4,0.03,70.94,Mangalore
2021-01-13,26.05,0.01,67.15,Mangalore
2021-01-14,26.7,0.01,68.27,Mangalore
2021-01-15,27.28,0.03,69.0,Mangalore
2021-01-16,26.96,0.09,73.66,Mangalore
2021-01-17,26.93,0.03,76.34,Mangalore
2021-01-18,27.08,0.04,71.26,Mangalore
2021-01-19,26.48,0.02,71.31,Mangalore
2021-01-20,26.23,0.0,66.78,Mangalore
2021-01-21,26.01,0.0,63.59,Mangalore
2021-01-22,26.28,0.0,67.45,Mangalore
2021-01-23,26.66,0.0,69.84,Mangalore
2021-01-24,27.07,0.02,67.32,Mangalore
2021-01-25,26.08,0.0,63.06,Mangalore
2021-01-26,25.99,0.0,59.43,Mangalore
2021-01-27,25.98,0.0,63.44,Mangalore
2021-01-28,26.06,0.0,61.2,Mangalore
2021-01-29,26.02,0.0,65.88,Mangalore
2021-01-30,26.6,0.0,66.19,Mangalore
2021-01-31,27.25,0.0,65.32,Mangalore
2021-02-01,26.69,0.01,59.05,Mangalore
2021-02-02,26.04,0.0,60.05,Mangalore
2021-02-03,26.53,0.0,64.98,Mangalore
2021-02-04,27.29,0.04,67.58,Mangalore
2021-02-05,26.79,0.02,70.22,Mangalore
2021-02-06,26.53,0.0,64.18,Mangalore
2021-02-07,26.24,0.0,54.24,Mangalore
2021-02-08,25.64,0.0,56.04,Mangalore
2021-02-09,25.8,0.0,56.33,Mangalore
2021-02-10,25.77,0.0,54.8,Mangalore
2021-02-11,25.77,0.0,56.63,Mangalore
2021-02-12,26.45,0.0,60.93,Mangalore
2021-02-13,26.6,0.0,66.63,Mangalore
2021-02-14,26.67,0.0,65.85,Mangalore
2021-02-15,26.88,0.07,69.1,Mangalore
2021-02-16,26.73,0.07,70.66,Mangalore
2021-02-17,27.05,0.13,70.9,Mangalore
2021-02-18,26.76,4.75,72.44,Mangalore
2021-02-19,25.39,4.52,73.89,Mangalore
2021-02-20,26.5,2.61,64.89,Mangalore
2021-02-21,26.39,1.54,65.48,Mangalore
2021-02-22,27.19,2.02,59.98,Mangalore
2021-02-23,27.66,1.0,66.15,Mangalore
2021-02-24,27.81,0.47,66.29,Mangalore
2021-02-25,28.22,0.3,66.72,Mangalore
2021-02-26,28.3,0.0,66.46,Mangalore
2021-02-27,28.47,0.0,63.34,Mangalore
2021-02-28,28.53,0.0,64.38,Mangalore
2021-03-01,28.55,0.0,63.62,Mangalore
2021-03-02,28.7,0.0,62.39,Mangalore
2021-03-03,28.85,0.0,59.11,Mangalore
2021-03-04,28.75,0.0,53.02,Mangalore
2021-03-05,28.68,0.0,55.32,Mangalore
2021-03-06,28.79,0.0,64.91,Mangalore
2021-03-07,28.97,0.01,61.09,Mangalore
2021-03-08,29.07,0.11,61.35,Mangalore
2021-03-09,29.37,0.15,58.34,Mangalore
2021-03-10,28.8,0.34,64.59,Mangalore
2021-03-11,27.51,1.97,71.61,Mangalore
2021-03-12,28.29,0.1,66.54,Mangalore
2021-03-13,28.98,0.01,59.51,Mangalore
2021-03-14,29.15,0.01,60.7,Mangalore
2021-03-15,29.46,0.01,62.86,Mangalore
2021-03-16,29.44,0.02,60.05,Mangalore
2021-03-17,29.66,0.05,57.92,Mangalore
2021-03-18,29.8,0.06,60.35,Mangalore
2021-03-19,29.85,0.06,60.51,Mangalore
2021-03-20,29.67,0.04,58.47,Mangalore
2021-03-21,29.5,0.11,63.33,Mangalore
2021-03-22,30.04,0.28,60.58,Mangalore
2021-03-23,30.26,0.26,62.99,Mangalore
2021-03-24,29.91,0.5,62.44,Mangalore
2021-03-25,29.39,0.52,67.37,Mangalore
2021-03-26,30.69,0.3,61.48,Mangalore
2021-03-27,30.79,0.69,61.55,Mangalore
2021-03-28,30.2,0.76,65.18,Mangalore
2021-03-29,30.02,1.59,65.13,Mangalore
2021-03-30,29.13,2.3,71.57,Mangalore
2021-03-31,29.41,0.39,70.77,Mangalore
2021-04-01,29.0,0.01,66.94,Mangalore
2021-04-02,28.74,0.0,63.65,Mangalore
2021-04-03,28.07,0.0,66.74,Mangalore
2021-04-04,28.82,0.0,62.43,Mangalore
2021-04-05,30.04,0.15,63.21,Mangalore
2021-04-06,30.3,0.26,64.48,Mangalore
2021-04-07,30.54,0.16,64.58,Mangalore
2021-04-08,29.96,0.1,63.68,Mangalore
2021-04-09,30.26,0.07,60.66,Mangalore
2021-04-10,30.34,0.14,62.56,Mangalore
2021-04-11,29.62,7.45,66.84,Mangalore
2021-04-12,28.96,19.84,74.27,Mangalore
2021-04-13,28.53,11.69,75.28,Mangalore
2021-04-14,28.18,8.01,76.0,Mangalore
2021-04-15,28.06,6.01,75.79,Mangalore
2021-04-16,28.48,2.08,74.74,Mangalore
2021-04-17,28.63,1.71,76.04,Mangalore
2021-04-18,28.79,4.82,74.83,Mangalore
2021-04-19,28.5,3.38,74.74,Mangalore
2021-04-20,28.6,2.28,74.66,Mangalore
2021-04-21,28.27,8.05,76.21,Mangalore
2021-04-22,28.55,0.58,74.27,Mangalore
2021-04-23,28.09,2.82,77.1,Mangalore
2021-04-24,28.92,1.23,73.2,Mangalore
2021-04-25,29.2,1.14,73.36,Mangalore
2021-04-26,30.14,0.65,69.97,Mangalore
2021-04-27,29.01,0.36,74.55,Mangalore
2021-04-28,28.95,0.5,75.83,Mangalore
2021-04-29,29.45,0.77,72.33,Mangalore
2021-04-30,29.96,1.09,69.11,Mangalore
2021-05-01,29.87,3.33,72.22,Mangalore
2021-05-02,29.01,5.53,76.92,Mangalore
2021-05-03,29.63,5.0,72.48,Mangalore
2021-05-04,28.75,5.64,78.55,Mangalore
2021-05-05,29.04,5.7,80.31,Mangalore
2021-05-06,28.59,4.52,82.13,Mangalore
2021-05-07,29.0,6.23,78.66,Mangalore
2021-05-08,28.98,3.86,77.85,Mangalore
2021-05-09,28.63,2.28,79.1,Mangalore
2021-05-10,28.87,2.05,78.55,Mangalore
2021-05-11,28.29,10.78,84.7,Mangalore
2021-05-12,28.04,7.86,85.93,Mangalore
2021-05-13,28.03,10.14,84.42,Mangalore
2021-05-14,27.36,63.23,84.65,Mangalore
2021-05-15,26.57,44.05,89.56,Mangalore
2021-05-16,27.45,45.38,87.06,Mangalore
2021-05-17,27.35,14.89,87.92,Mangalore
2021-05-18,27.48,18.79,88.2,Mangalore
2021-05-19,27.32,8.99,87.47,Mangalore
2021-05-20,26.88,15.17,86.01,Mangalore
2021-05-21,26.62,7.2,86.2,Mangalore
2021-05-22,26.56,6.99,86.7,Mangalore
2021-05-23,27.12,7.94,82.12,Mangalore
2021-05-24,27.32,3.65,81.51,Mangalore
2021-05-25,26.97,14.65,87.69,Mangalore
2021-05-26,26.4,12.8,84.71,Mangalore
2021-05-27,27.41,2.24,80.15,Mangalore
2021-05-28,27.23,13.05,84.95,Mangalore
2021-05-29,27.34,16.25,82.59,Mangalore
2021-05-30,26.32,6.42,84.47,Mangalore
2021-05-31,26.72,10.65,87.73,Mangalore
2021-06-01,27.44,19.65,89.14,Mangalore
2021-06-02,27.21,14.07,87.33,Mangalore
2021-06-03,27.87,16.0,84.87,Mangalore
2021-06-04,26.97,29.69,88.82,Mangalore
2021-06-05,26.56,39.99,81.53,Mangalore
2021-06-06,26.53,30.5,79.72,Mangalore
2021-06-07,26.7,3.62,82.51,Mangalore
2021-06-08,26.91,5.86,84.58,Mangalore
2021-06-09,27.2,15.84,85.27,Mangalore
2021-06-10,27.05,11.86,84.68,Mangalore
2021-06-11,27.08,10.71,85.41,Mangalore
2021-06-12,26.18,60.2,85.17,Mangalore
2021-06-13,26.1,29.74,83.71,Mangalore
2021-06-14,26.47,71.16,87.34,Mangalore
2021-06-15,26.5,81.6,89.34,Mangalore
2021-06-16,26.74,42.9,90.46,Mangalore
2021-06-17,27.04,33.33,88.3,Mangalore
2021-06-18,26.64,21.6,86.88,Mangalore
2021-06-19,26.69,42.43,87.72,Mangalore
2021-06-20,26.44,35.57,88.69,Mangalore
2021-06-21,26.48,21.26,89.2,Mangalore
2021-06-22,26.59,8.31,88.9,Mangalore
2021-06-23,26.74,5.17,86.84,Mangalore
2021-06-24,26.65,4.58,85.44,Mangalore
2021-06-25,26.33,3.04,86.29,Mangalore
2021-06-26,26.45,18.48,86.74,Mangalore
2021-06-27,25.26,3.79,82.16,Mangalore
2021-06-28,25.09,1.68,82.35,Mangalore
2021-06-29,26.43,1.6,82.95,Mangalore
2021-06-30,26.78,0.84,84.64,Mangalore
2021-07-01,26.79,12.63,89.09,Mangalore
2021-07-02,26.52,10.14,88.34,Mangalore
2021-07-03,26.21,9.33,88.91,Mangalore
2021-07-04,26.13,11.02,88.65,Mangalore
2021-07-05,25.81,6.06,83.42,Mangalore
2021-07-06,26.51,11.78,84.36,Mangalore
2021-07-07,25.74,34.63,91.4,Mangalore
2021-07-08,26.1,29.68,88.01,Mangalore
2021-07-09,25.15,65.88,92.47,Mangalore
2021-07-10,24.87,52.03,86.72,Mangalore
2021-07-11,24.9,57.27,89.27,Mangalore
2021-07-12,25.72,56.58,90.48,Mangalore
2021-07-13,25.9,48.9,90.88,Mangalore
2021-07-14,25.92,56.84,90.94,Mangalore
2021-07-15,25.85,83.07,92.2,Mangalore
2021-07-16,25.86,97.16,91.12,Mangalore
2021-07-17,25.96,57.58,89.86,Mangalore
2021-07-18,25.63,82.04,92.8,Mangalore
2021-07-19,25.85,28.01,90.94,Mangalore
2021-07-20,25.86,17.02,89.81,Mangalore
2021-07-21,25.87,30.77,91.72,Mangalore
2021-07-22,25.2,41.33,93.44,Mangalore
2021-07-23,25.63,40.26,92.07,Mangalore
2021-07-24,25.82,41.25,92.89,Mangalore
2021-07-25,25.74,39.99,92.45,Mangalore
2021-07-26,25.56,19.92,91.66,Mangalore
2021-07-27,25.77,11.48,90.61,Mangalore
2021-07-28,25.8,6.45,89.77,Mangalore
2021-07-29,25.86,9.38,88.96,Mangalore
2021-07-30,25.85,16.76,89.55,Mangalore
2021-07-31,25.91,15.98,89.18,Mangalore
2021-08-01,25.91,8.42,87.28,Mangalore
2021-08-02,25.85,12.13,86.42,Mangalore
2021-08-03,25.89,27.21,88.78,Mangalore
2021-08-04,25.97,20.6,89.77,Mangalore
2021-08-05,26.18,17.28,89.32,Mangalore
2021-08-06,26.18,19.85,89.38,Mangalore
2021-08-07,26.23,22.84,90.93,Mangalore
2021-08-08,25.8,11.85,90.84,Mangalore
2021-08-09,25.67,6.75,91.73,Mangalore
2021-08-10,25.39,22.64,92.36,Mangalore
2021-08-11,25.43,15.08,91.09,Mangalore
2021-08-12,25.13,18.42,92.45,Mangalore
2021-08-13,25.67,9.26,90.75,Mangalore
2021-08-14,25.49,7.35,89.88,Mangalore
2021-08-15,25.55,5.63,89.61,Mangalore
2021-08-16,25.69,12.15,90.37,Mangalore
2021-08-17,25.93,5.12,88.44,Mangalore
2021-08-18,24.62,19.29,89.05,Mangalore
2021-08-19,24.66,6.16,85.69,Mangalore
2021-08-20,25.39,0.78,84.85,Mangalore
2021-08-21,25.4,8.03,83.98,Mangalore
2021-08-22,25.58,1.83,82.54,Mangalore
2021-08-23,25.78,3.82,86.27,Mangalore
2021-08-24,25.67,7.42,85.7,Mangalore
2021-08-25,26.01,7.65,87.55,Mangalore
2021-08-26,26.19,12.49,86.58,Mangalore
2021-08-27,26.02,35.33,90.66,Mangalore
2021-08-28,25.53,34.45,91.12,Mangalore
2021-08-29,25.09,38.9,92.11,Mangalore
2021-08-30,25.66,22.21,89.12,Mangalore
2021-08-31,26.0,5.39,87.4,Mangalore
2021-09-01,26.25,10.63,87.04,Mangalore
2021-09-02,25.96,23.16,89.57,Mangalore
2021-09-03,25.41,37.46,89.86,Mangalore
2021-09-04,25.75,34.61,89.55,Mangalore
2021-09-05,25.41,43.1,91.37,Mangalore
2021-09-06,25.01,26.43,91.99,Mangalore
2021-09-07,25.49,32.03,91.88,Mangalore
2021-09-08,25.67,29.21,90.39,Mangalore
2021-09-09,25.62,10.54,89.7,Mangalore
2021-09-10,25.63,8.38,88.61,Mangalore
2021-09-11,25.79,20.71,89.3,Mangalore
2021-09-12,25.96,33.89,90.47,Mangalore
2021-09-13,25.83,27.34,91.72,Mangalore
2021-09-14,25.92,13.02,90.54,Mangalore
2021-09-15,25.9,9.47,89.62,Mangalore
2021-09-16,25.95,4.8,88.44,Mangalore
2021-09-17,25.98,1.49,87.15,Mangalore
2021-09-18,26.17,1.08,84.96,Mangalore
2021-09-19,26.27,0.81,85.33,Mangalore
2021-09-20,26.12,0.43,87.75,Mangalore
2021-09-21,26.04,6.95,87.9,Mangalore
2021-09-22,25.88,7.25,88.88,Mangalore
2021-09-23,26.14,8.43,88.75,Mangalore
2021-09-24,26.32,2.72,87.46,Mangalore
2021-09-25,26.18,2.04,87.23,Mangalore
2021-09-26,25.92,3.46,86.67,Mangalore
2021-09-27,25.85,14.53,88.19,Mangalore
2021-09-28,25.93,16.82,88.64,Mangalore
2021-09-29,25.7,17.89,88.86,Mangalore
2021-09-30,26.12,8.77,88.51,Mangalore
2021-10-01,26.4,10.99,88.13,Mangalore
2021-10-02,26.2,37.38,91.2,Mangalore
2021-10-03,26.72,16.31,88.77,Mangalore
2021-10-04,26.99,5.42,87.05,Mangalore
2021-10-05,26.93,16.7,86.18,Mangalore
2021-10-06,25.82,23.36,90.88,Mangalore
2021-10-07,26.1,3.42,86.38,Mangalore
2021-10-08,26.61,6.68,87.84,Mangalore
2021-10-09,26.61,12.43,87.67,Mangalore
2021-10-10,25.88,18.3,88.84,Mangalore
2021-10-11,25.96,25.65,85.86,Mangalore
2021-10-12,25.87,66.72,89.45,Mangalore
2021-10-13,26.03,13.82,88.78,Mangalore
2021-10-14,26.37,6.52,89.7,Mangalore
2021-10-15,26.24,9.22,90.36,Mangalore
2021-10-16,26.4,37.53,90.88,Mangalore
2021-10-17,26.13,15.77,90.68,Mangalore
2021-10-18,26.14,3.16,87.52,Mangalore
2021-10-19,26.18,0.34,82.62,Mangalore
2021-10-20,26.24,14.26,86.0,Mangalore
2021-10-21,26.24,22.95,86.05,Mangalore
2021-10-22,26.6,21.84,86.83,Mangalore
2021-10-23,25.91,10.47,89.2,Mangalore
2021-10-24,25.85,6.25,82.98,Mangalore
2021-10-25,25.93,5.75,85.35,Mangalore
2021-10-26,26.44,4.06,86.15,Mangalore
2021-10-27,26.74,5.38,82.49,Mangalore
2021-10-28,26.74,1.56,80.52,Mangalore
2021-10-29,26.3,2.45,83.44,Mangalore
2021-10-30,27.06,9.08,83.14,Mangalore
2021-10-31,26.63,2.16,85.25,Mangalore
2021-11-01,27.0,21.24,83.8,Mangalore
2021-11-02,26.62,9.96,83.53,Mangalore
2021-11-03,25.92,16.13,88.77,Mangalore
2021-11-04,25.81,18.66,89.44,Mangalore
2021-11-05,25.79,40.24,90.5,Mangalore
2021-11-06,25.88,12.13,84.62,Mangalore
2021-11-07,25.71,1.75,85.72,Mangalore
2021-11-08,25.32,1.37,81.27,Mangalore
2021-11-09,25.97,1.49,82.6,Mangalore
2021-11-10,25.63,0.41,85.28,Mangalore
2021-11-11,25.63,0.89,77.34,Mangalore
2021-11-12,24.23,4.03,85.64,Mangalore
2021-11-13,25.39,4.03,89.28,Mangalore
2021-11-14,26.18,28.02,90.63,Mangalore
2021-11-15,25.89,33.29,94.21,Mangalore
2021-11-16,25.34,26.37,92.14,Mangalore
2021-11-17,25.94,7.29,89.91,Mangalore
2021-11-18,26.31,12.88,85.46,Mangalore
2021-11-19,25.45,22.93,88.72,Mangalore
2021-11-20,25.71,21.31,92.57,Mangalore
2021-11-21,25.39,5.16,90.31,Mangalore
2021-11-22,25.97,6.5,86.98,Mangalore
2021-11-23,26.61,2.58,87.88,Mangalore
2021-11-24,26.95,3.64,85.91,Mangalore
2021-11-25,26.79,1.42,82.76,Mangalore
2021-11-26,26.78,0.17,79.4,Mangalore
2021-11-27,26.27,0.51,80.63,Mangalore
2021-11-28,26.08,1.61,78.77,Mangalore
2021-11-29,25.88,2.46,79.47,Mangalore
2021-11-30,25.84,4.6,82.86,Mangalore
2021-12-01,26.1,4.38,85.34,Mangalore
2021-12-02,26.34,1.49,85.72,Mangalore
2021-12-03,26.1,0.4,83.63,Mangalore
2021-12-04,26.11,0.2,81.4,Mangalore
2021-12-05,26.1,0.06,81.73,Mangalore
2021-12-06,25.61,0.0,81.64,Mangalore
2021-12-07,25.71,0.01,78.08,Mangalore
2021-12-08,26.47,0.14,73.6,Mangalore
2021-12-09,26.48,3.68,77.52,Mangalore
2021-12-10,26.22,1.36,79.29,Mangalore
2021-12-11,26.22,0.87,77.28,Mangalore
2021-12-12,26.38,0.18,77.67,Mangalore
2021-12-13,26.46,0.05,77.08,Mangalore
2021-12-14,26.26,0.09,76.29,Mangalore
2021-12-15,25.19,0.18,78.14,Mangalore
2021-12-16,25.68,0.11,75.95,Mangalore
2021-12-17,25.78,0.01,75.25,Mangalore
2021-12-18,24.69,0.0,74.87,Mangalore
2021-12-19,23.79,0.0,74.05,Mangalore
2021-12-20,23.63,0.0,70.81,Mangalore
2021-12-21,24.17,0.0,71.44,Mangalore
2021-12-22,25.0,0.0,75.93,Mangalore
2021-12-23,25.19,0.0,76.93,Mangalore
2021-12-24,25.07,0.0,78.26,Mangalore
2021-12-25,25.6,0.0,77.53,Mangalore
2021-12-26,25.1,0.0,76.89,Mangalore
2021-12-27,25.02,0.0,75.44,Mangalore
2021-12-28,24.95,0.0,70.45,Mangalore
2021-12-29,25.1,0.0,70.25,Mangalore
2021-12-30,25.19,0.0,72.65,Mangalore
2021-12-31,26.03,0.02,76.41,Mangalore
2022-01-01,26.58,0.07,75.9,Mangalore
2022-01-02,26.55,0.03,74.09,Mangalore
2022-01-03,26.16,0.01,71.52,Mangalore
2022-01-04,25.44,0.0,70.28,Mangalore
2022-01-05,25.06,0.0,72.7,Mangalore
2022-01-06,25.37,0.0,71.81,Mangalore
2022-01-07,25.48,0.0,75.55,Mangalore
2022-01-08,25.46,0.01,77.94,Mangalore
2022-01-09,25.08,0.0,78.14,Mangalore
2022-01-10,24.88,0.0,78.53,Mangalore
2022-01-11,24.87,0.0,78.28,Mangalore
2022-01-12,23.91,0.0,79.38,Mangalore
2022-01-13,23.45,0.0,76.99,Mangalore
2022-01-14,24.02,0.0,74.18,Mangalore
2022-01-15,24.71,0.0,74.13,Mangalore
2022-01-16,25.9,0.0,72.51,Mangalore
2022-01-17,26.22,0.11,73.46,Mangalore
2022-01-18,26.31,0.03,70.95,Mangalore
2022-01-19,25.62,0.0,70.06,Mangalore
2022-01-20,24.82,0.0,69.61,Mangalore
2022-01-21,25.14,0.0,71.0,Mangalore
